日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-07-08,3002.34,2984.0,3006.71,2980.39,38039772,42759336704.0,0.88,-0.14,-4.16,0.22
2022-07-11,2966.91,2942.18,2966.91,2935.8,44713462,43791234816.0,1.04,-1.4,-41.82,0.26
2022-07-12,2930.14,2935.17,2951.91,2925.53,42359027,43273600534.0,0.9,-0.24,-7.01,0.24
2022-07-13,2929.17,2897.66,2930.67,2890.06,44846113,44700614438.0,1.38,-1.28,-37.51,0.26
2022-07-14,2881.43,2855.09,2881.43,2845.05,52352706,54052856040.0,1.26,-1.47,-42.57,0.3
2022-07-15,2831.4,2784.15,2853.89,2784.15,51430647,51879903990.0,2.44,-2.48,-70.94,0.3
2022-07-18,2796.89,2842.1,2843.11,2796.89,41351204,42488098109.0,1.66,2.08,57.95,0.24
2022-07-19,2840.98,2845.54,2852.22,2822.87,34623031,33401174085.0,1.03,0.12,3.44,0.2
2022-07-20,2858.09,2851.51,2861.74,2845.33,29076649,28137266300.0,0.58,0.21,5.97,0.17
2022-07-21,2838.57,2805.09,2838.57,2805.09,38369332,36633456907.0,1.17,-1.63,-46.42,0.22
2022-07-22,2810.37,2814.88,2832.51,2797.59,34846191,34328177142.0,1.24,0.35,9.79,0.2
2022-07-25,2811.96,2811.44,2818.53,2802.97,25758999,26494878674.0,0.55,-0.12,-3.44,0.15
2022-07-26,2812.58,2839.96,2846.39,2812.58,26720528,27663586823.0,1.2,1.01,28.52,0.15
2022-07-27,2834.24,2826.64,2834.42,2822.27,22994024,24023699729.0,0.43,-0.47,-13.32,0.13
2022-07-28,2835.32,2828.24,2851.2,2826.78,30776200,32633273041.0,0.86,0.06,1.6,0.18
2022-07-29,2832.52,2800.64,2848.92,2795.95,36419022,34997602637.0,1.87,-0.98,-27.6,0.21
2022-08-01,2796.54,2789.66,2797.49,2773.0,31707626,36442050720.0,0.87,-0.39,-10.98,0.18
2022-08-02,2764.0,2733.05,2764.0,2708.47,43216347,44061435525.0,1.99,-2.03,-56.61,0.25
2022-08-03,2732.12,2703.56,2753.93,2701.82,34491486,37812897082.0,1.91,-1.08,-29.49,0.2
2022-08-04,2716.38,2723.35,2726.89,2704.02,28374797,28674104415.0,0.85,0.73,19.79,0.16
2022-08-05,2728.14,2755.83,2756.45,2716.15,30444220,32889401843.0,1.48,1.19,32.48,0.18
2022-08-08,2745.98,2754.86,2764.38,2743.35,25865262,27967951991.0,0.76,-0.04,-0.97,0.15
2022-08-09,2756.02,2753.03,2764.12,2749.41,22044112,25743849787.0,0.53,-0.07,-1.83,0.13
2022-08-10,2752.45,2732.69,2765.27,2724.18,24710547,29974008343.0,1.49,-0.74,-20.34,0.14
2022-08-11,2747.4,2796.7,2798.23,2736.53,37031442,44298464216.0,2.26,2.34,64.01,0.21
2022-08-12,2787.44,2806.94,2812.8,2785.17,35244195,37987870780.0,0.99,0.37,10.24,0.2
2022-08-15,2795.18,2787.91,2816.75,2784.71,32596013,36426420690.0,1.14,-0.68,-19.03,0.19
2022-08-16,2789.74,2778.6,2798.64,2772.61,26286810,29112838380.0,0.93,-0.33,-9.31,0.15
2022-08-17,2783.07,2801.9,2806.82,2764.64,30366828,34660058108.0,1.52,0.84,23.3,0.17
2022-08-18,2792.33,2770.42,2798.12,2766.35,24688222,27281641597.0,1.13,-1.12,-31.48,0.14
2022-08-19,2766.42,2780.27,2796.58,2766.42,25388988,29586380375.0,1.09,0.36,9.85,0.15
2022-08-22,2772.54,2789.81,2799.75,2772.54,26463564,31971544691.0,0.98,0.34,9.54,0.15
2022-08-23,2786.17,2778.21,2794.6,2765.67,28129230,32057243414.0,1.04,-0.42,-11.6,0.16
2022-08-24,2785.92,2764.32,2811.07,2763.21,36041996,41659163224.0,1.72,-0.5,-13.89,0.21
2022-08-25,2772.54,2825.05,2829.5,2771.63,38230866,45763730086.0,2.09,2.2,60.73,0.22
2022-08-26,2820.34,2811.58,2826.05,2801.53,29769204,36020998316.0,0.87,-0.48,-13.47,0.17
2022-08-29,2784.38,2791.33,2792.17,2766.45,28743885,32561206845.0,0.91,-0.72,-20.25,0.17
2022-08-30,2788.23,2788.98,2804.1,2770.1,29525267,32798874986.0,1.22,-0.08,-2.35,0.17
2022-08-31,2780.99,2816.56,2836.62,2779.92,45087421,51373570120.0,2.03,0.99,27.58,0.26
2022-09-01,2805.92,2803.78,2829.39,2798.59,27522596,32610574246.0,1.09,-0.45,-12.78,0.16
2022-09-02,2807.6,2791.45,2815.43,2780.07,25625921,28774016030.0,1.26,-0.44,-12.33,0.15
2022-09-05,2790.89,2812.58,2812.58,2773.81,27574915,31350411500.0,1.39,0.76,21.13,0.16
2022-09-06,2819.31,2831.85,2835.34,2816.1,31560413,37008474924.0,0.68,0.69,19.27,0.18
2022-09-07,2819.41,2825.09,2826.3,2813.04,29153249,30188419435.0,0.47,-0.24,-6.76,0.17
2022-09-08,2826.94,2822.62,2837.52,2816.53,28003372,29066207897.0,0.74,-0.09,-2.47,0.16
2022-09-09,2830.83,2874.54,2880.58,2825.79,38344688,44319951287.0,1.94,1.84,51.92,0.22
2022-09-13,2878.49,2886.64,2903.41,2862.99,34973604,39092617247.0,1.41,0.42,12.1,0.2
2022-09-14,2852.56,2853.76,2877.01,2850.08,27448667,29772898239.0,0.93,-1.14,-32.88,0.16
2022-09-15,2865.11,2869.17,2889.83,2850.01,37173204,40957317300.0,1.4,0.54,15.41,0.21
2022-09-16,2856.83,2779.16,2857.82,2779.16,46474270,49229339215.0,2.74,-3.14,-90.01,0.27
2022-09-19,2778.05,2781.25,2795.97,2770.63,30519906,29699683905.0,0.91,0.08,2.09,0.18
2022-09-20,2790.6,2764.32,2791.79,2757.37,25752219,25924889417.0,1.24,-0.61,-16.93,0.15
2022-09-21,2758.99,2768.9,2782.17,2743.52,25917301,26262797228.0,1.4,0.17,4.58,0.15
2022-09-22,2749.57,2758.87,2764.01,2746.57,25519509,24757152614.0,0.63,-0.36,-10.03,0.15
2022-09-23,2753.46,2759.59,2784.13,2749.52,31258943,26729778021.0,1.25,0.03,0.72,0.18
2022-09-26,2741.68,2707.97,2757.55,2705.63,38446272,33258316511.0,1.88,-1.87,-51.62,0.22
2022-09-27,2709.58,2715.96,2718.62,2688.34,27261020,26875951221.0,1.12,0.3,7.99,0.16
2022-09-28,2709.14,2683.33,2710.78,2682.52,27667918,27913355908.0,1.04,-1.2,-32.63,0.16
2022-09-29,2703.5,2663.34,2713.49,2652.73,27074951,28206400024.0,2.26,-0.74,-19.99,0.16
2022-09-30,2668.63,2678.82,2696.11,2668.63,24475307,24820420532.0,1.03,0.58,15.48,0.14
2022-10-10,2672.45,2649.52,2682.97,2646.92,36135277,31873062385.0,1.35,-1.09,-29.3,0.21
2022-10-11,2657.74,2639.4,2663.75,2631.45,26859032,24734094268.0,1.22,-0.38,-10.12,0.15
2022-10-12,2635.5,2664.66,2665.15,2609.37,32641541,31113685558.0,2.11,0.96,25.26,0.19
2022-10-13,2650.49,2630.83,2654.58,2620.09,31448376,31786529863.0,1.29,-1.27,-33.83,0.18
2022-10-14,2647.7,2663.26,2676.15,2645.56,34579922,34766837510.0,1.16,1.23,32.43,0.2
2022-10-17,2648.27,2665.65,2670.8,2636.63,27442677,26890435742.0,1.28,0.09,2.39,0.16
2022-10-18,2678.45,2651.82,2682.22,2646.63,22707817,23522185918.0,1.34,-0.52,-13.83,0.13
2022-10-19,2647.35,2626.34,2665.44,2626.34,22564335,23745078402.0,1.47,-0.96,-25.48,0.13
2022-10-20,2611.32,2608.81,2633.16,2601.01,24149777,24944044038.0,1.22,-0.67,-17.53,0.14
2022-10-21,2622.17,2603.28,2631.05,2596.57,27223856,26982425606.0,1.32,-0.21,-5.53,0.16
2022-10-24,2604.99,2530.61,2620.88,2526.76,42939325,41630415320.0,3.62,-2.79,-72.67,0.25
2022-10-25,2532.55,2530.83,2557.54,2510.06,30479368,28549491282.0,1.88,0.01,0.22,0.18
2022-10-26,2527.29,2520.07,2548.68,2511.63,38930433,33547164962.0,1.46,-0.43,-10.76,0.22
2022-10-27,2527.58,2529.05,2551.11,2525.52,35040504,31084702292.0,1.02,0.36,8.98,0.2
2022-10-28,2518.54,2487.34,2532.34,2483.91,34363641,32855537201.0,1.91,-1.65,-41.71,0.2
2022-10-31,2469.59,2444.13,2473.65,2437.27,41172478,37824147709.0,1.46,-1.74,-43.21,0.24
2022-11-01,2452.74,2509.43,2509.46,2449.42,52390893,47687996685.0,2.46,2.67,65.3,0.3
2022-11-02,2498.33,2523.38,2534.45,2491.21,40037118,40037458279.0,1.72,0.56,13.95,0.23
2022-11-03,2507.44,2501.57,2512.28,2491.42,26169483,25885798217.0,0.83,-0.86,-21.81,0.15
2022-11-04,2499.49,2571.61,2584.89,2499.49,43201896,43730471473.0,3.41,2.8,70.04,0.25
2022-11-07,2564.86,2593.78,2608.74,2564.18,44799509,42043476125.0,1.73,0.86,22.17,0.26
2022-11-08,2593.39,2589.25,2601.85,2575.38,29490067,28004799726.0,1.02,-0.17,-4.53,0.17
2022-11-09,2595.2,2582.16,2606.44,2579.37,28120862,27346532019.0,1.05,-0.27,-7.09,0.16
2022-11-10,2567.77,2586.61,2593.89,2554.23,40475780,29318513786.0,1.54,0.17,4.45,0.23
2022-11-11,2644.74,2673.43,2698.66,2625.72,70250327,67660163175.0,2.82,3.36,86.82,0.4
2022-11-14,2711.85,2705.23,2742.28,2699.59,58049356,65846756331.0,1.6,1.19,31.8,0.33
2022-11-15,2697.91,2738.66,2754.76,2687.51,43594674,51527378132.0,2.49,1.24,33.43,0.25
2022-11-16,2735.4,2718.71,2737.1,2717.07,32510572,35577731682.0,0.73,-0.73,-19.95,0.19
2022-11-17,2710.77,2700.56,2715.21,2681.7,30770725,35255187388.0,1.23,-0.67,-18.15,0.18
2022-11-18,2701.43,2677.41,2704.91,2675.61,30580825,30162606540.0,1.08,-0.86,-23.15,0.18
2022-11-21,2657.83,2651.56,2657.83,2626.28,26507023,28010965675.0,1.18,-0.97,-25.85,0.15
2022-11-22,2654.11,2690.13,2708.97,2653.67,38202845,34483847463.0,2.09,1.45,38.57,0.22
2022-11-23,2688.74,2698.32,2725.7,2688.04,37789665,32537395634.0,1.4,0.3,8.19,0.22
2022-11-24,2713.75,2694.51,2725.52,2692.95,24306661,24449258477.0,1.21,-0.14,-3.81,0.14
2022-11-25,2693.22,2745.11,2753.14,2692.9,42839389,39332749346.0,2.24,1.88,50.6,0.25
2022-11-28,2697.85,2697.42,2698.95,2665.48,34493610,33338642967.0,1.22,-1.74,-47.69,0.2
2022-11-29,2722.06,2813.42,2818.39,2722.06,56436047,63113095761.0,3.57,4.3,116.0,0.32
2022-11-30,2800.33,2806.9,2844.35,2797.24,43053794,47708605876.0,1.67,-0.23,-6.52,0.25
2022-12-01,2851.41,2805.46,2862.47,2804.16,45443417,51572605307.0,2.08,-0.05,-1.44,0.26
2022-12-02,2803.43,2779.71,2807.97,2772.03,30224324,34225412377.0,1.28,-0.92,-25.75,0.17
2022-12-05,2809.9,2876.36,2876.37,2807.72,58880608,60385758749.0,2.47,3.48,96.65,0.34
2022-12-06,2862.12,2873.71,2882.37,2847.14,41718670,42574291588.0,1.22,-0.09,-2.65,0.24
2022-12-07,2867.79,2842.33,2874.13,2834.53,38628165,41982167720.0,1.38,-1.09,-31.38,0.22
2022-12-08,2838.11,2852.66,2861.07,2837.96,28272487,29854999801.0,0.81,0.36,10.33,0.16
2022-12-09,2855.93,2885.35,2894.98,2845.37,42909964,46896725702.0,1.74,1.15,32.69,0.25
2022-12-12,2869.8,2819.34,2869.8,2816.54,37818076,40743184134.0,1.85,-2.29,-66.01,0.22
2022-12-13,2822.58,2838.59,2851.98,2822.38,32547752,31565192332.0,1.05,0.68,19.25,0.19
2022-12-14,2837.75,2842.77,2852.94,2821.1,28221440,29119805070.0,1.12,0.15,4.18,0.16
2022-12-15,2833.03,2812.61,2841.96,2801.46,25411279,26769600351.0,1.42,-1.06,-30.16,0.15
2022-12-16,2801.69,2837.95,2847.36,2801.69,29581313,30078119343.0,1.62,0.9,25.34,0.17
2022-12-19,2837.26,2782.04,2851.34,2769.38,30676257,30642465016.0,2.89,-1.97,-55.91,0.18
2022-12-20,2771.11,2744.32,2784.26,2729.57,25065202,26201560763.0,1.97,-1.36,-37.72,0.14
2022-12-21,2753.55,2751.05,2766.03,2744.9,17234040,18137335443.0,0.77,0.25,6.73,0.1
2022-12-22,2778.69,2760.53,2787.93,2750.35,21490859,22136564520.0,1.37,0.34,9.48,0.12
2022-12-23,2744.33,2754.82,2770.06,2741.28,17633146,18266631844.0,1.04,-0.21,-5.71,0.1
2022-12-26,2754.58,2732.93,2761.93,2730.26,21360552,22200479760.0,1.15,-0.79,-21.89,0.12
2022-12-27,2754.67,2778.4,2785.99,2754.17,25485872,24877193285.0,1.16,1.66,45.47,0.15
2022-12-28,2773.23,2788.58,2800.5,2770.05,24111463,24180996580.0,1.1,0.37,10.18,0.14
2022-12-29,2773.82,2761.51,2774.77,2747.11,25062820,24278011095.0,0.99,-0.97,-27.07,0.14
2022-12-30,2770.82,2783.6,2793.74,2770.6,25447028,24443367360.0,0.84,0.8,22.09,0.15
2023-01-03,2772.32,2794.8,2800.14,2744.37,34385318,36307802093.0,2.0,0.4,11.2,0.2
2023-01-04,2796.99,2828.89,2832.42,2793.62,35295792,37106215440.0,1.39,1.22,34.09,0.2
2023-01-05,2846.66,2846.77,2858.34,2835.07,31064999,36374024716.0,0.82,0.63,17.88,0.18
2023-01-06,2851.65,2855.19,2860.51,2841.28,28503741,33098663853.0,0.68,0.3,8.42,0.16
2023-01-09,2868.55,2888.54,2894.94,2864.17,37889930,42278080014.0,1.08,1.17,33.35,0.22
2023-01-10,2887.99,2858.74,2887.99,2856.54,32072259,35849428212.0,1.09,-1.03,-29.8,0.18
2023-01-11,2867.35,2890.97,2906.15,2863.29,31131593,38807508975.0,1.5,1.13,32.23,0.18
2023-01-12,2899.95,2899.54,2900.74,2882.38,28944210,31848747140.0,0.64,0.3,8.57,0.17
2023-01-13,2906.25,2935.85,2935.85,2903.9,31190577,37178177339.0,1.1,1.25,36.31,0.18
2023-01-16,2945.18,2958.46,2994.14,2934.62,49778831,61683137846.0,2.03,0.77,22.61,0.29
