日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-12-06,4679.77,4675.23,4696.14,4649.65,131858712,124277806836.0,0.99,-0.24,-11.08,0.37
2023-12-07,4669.77,4673.69,4688.93,4639.2,131386475,123818981852.0,1.06,-0.03,-1.54,0.37
2023-12-08,4669.71,4669.43,4699.18,4661.71,181518112,161277084905.0,0.8,-0.09,-4.26,0.5
2023-12-11,4652.8,4699.22,4705.82,4602.51,183198539,167932564057.0,2.21,0.64,29.79,0.51
2023-12-12,4688.99,4733.56,4734.61,4678.19,136357182,127875504087.0,1.2,0.73,34.34,0.38
2023-12-13,4722.66,4674.27,4722.66,4674.27,121214851,123074075554.0,1.02,-1.25,-59.29,0.34
2023-12-14,4692.27,4661.12,4703.78,4660.8,105912702,108306194433.0,0.92,-0.28,-13.15,0.29
2023-12-15,4678.25,4640.2,4697.88,4638.87,122465426,121767941786.0,1.27,-0.45,-20.92,0.34
2023-12-18,4629.48,4633.67,4665.31,4610.97,124278108,112425035880.0,1.17,-0.14,-6.53,0.35
2023-12-19,4630.24,4627.01,4642.02,4600.4,108842477,100634235250.0,0.9,-0.14,-6.66,0.3
2023-12-20,4626.37,4594.84,4645.01,4594.84,117314132,110304825601.0,1.08,-0.7,-32.17,0.33
2023-12-21,4580.8,4614.07,4620.35,4568.09,129941691,126912171020.0,1.14,0.42,19.23,0.36
2023-12-22,4616.35,4627.58,4652.83,4602.06,134614867,127889719985.0,1.1,0.29,13.51,0.37
2023-12-25,4620.26,4627.13,4631.36,4604.95,97222023,95302848214.0,0.57,-0.01,-0.45,0.27
2023-12-26,4627.12,4604.85,4632.95,4599.71,97852314,96965595285.0,0.72,-0.48,-22.28,0.27
2023-12-27,4606.9,4629.77,4633.87,4585.61,115564973,110106138766.0,1.05,0.54,24.92,0.32
2023-12-28,4627.81,4683.73,4691.9,4622.45,176532996,178203633880.0,1.5,1.17,53.96,0.49
2023-12-29,4675.57,4705.05,4705.05,4674.21,134529160,140199506517.0,0.66,0.46,21.32,0.37
2024-01-02,4695.04,4687.18,4710.83,4686.26,148275105,143945461229.0,0.52,-0.38,-17.87,0.41
2024-01-03,4680.86,4714.74,4718.75,4679.75,135704033,129266501477.0,0.83,0.59,27.56,0.38
2024-01-04,4711.23,4702.49,4724.26,4669.7,132197555,128468040263.0,1.16,-0.26,-12.25,0.37
2024-01-05,4696.85,4700.89,4755.35,4683.29,156034797,143875221373.0,1.53,-0.03,-1.6,0.43
2024-01-08,4694.77,4650.14,4705.27,4647.99,137034076,129271194750.0,1.22,-1.08,-50.75,0.38
2024-01-09,4646.42,4661.63,4673.0,4628.01,127185716,127031734909.0,0.97,0.25,11.49,0.35
2024-01-10,4651.36,4635.61,4670.06,4635.61,110005461,111601332722.0,0.74,-0.56,-26.02,0.31
2024-01-11,4630.78,4632.08,4653.97,4608.49,130397824,126141551100.0,0.98,-0.08,-3.53,0.36
2024-01-12,4621.06,4640.56,4670.89,4620.45,119387595,112758049737.0,1.09,0.18,8.48,0.33
2024-01-15,4628.5,4658.93,4678.64,4623.29,114245827,111267631538.0,1.19,0.4,18.37,0.32
2024-01-16,4650.36,4683.73,4684.22,4633.89,137737659,129136629554.0,1.08,0.53,24.8,0.38
2024-01-17,4673.33,4609.98,4681.31,4609.98,129153792,127172610581.0,1.52,-1.57,-73.75,0.36
2024-01-18,4594.77,4621.0,4629.52,4487.65,210448618,195634174168.0,3.08,0.24,11.02,0.59
2024-01-19,4601.45,4609.97,4628.89,4577.84,131343080,134444371467.0,1.1,-0.24,-11.03,0.37
2024-01-22,4600.94,4525.21,4620.56,4492.48,179491496,168324619797.0,2.78,-1.84,-84.76,0.5
2024-01-23,4512.11,4545.17,4568.18,4476.63,149111394,139235772938.0,2.02,0.44,19.96,0.41
2024-01-24,4563.35,4656.97,4660.41,4534.67,189779627,166695713017.0,2.77,2.46,111.8,0.53
2024-01-25,4665.39,4798.97,4801.11,4662.43,248335963,219097647730.0,2.98,3.05,142.0,0.69
2024-01-26,4791.76,4841.51,4858.17,4788.33,233664134,199849996495.0,1.46,0.89,42.54,0.65
2024-01-29,4848.78,4842.22,4908.74,4841.9,241984410,208938200923.0,1.38,0.01,0.71,0.67
2024-01-30,4816.24,4778.94,4863.13,4777.66,185928012,165155329976.0,1.77,-1.31,-63.28,0.52
2024-01-31,4755.59,4745.1,4800.24,4717.75,202910140,177127689644.0,1.73,-0.71,-33.84,0.56
2024-02-01,4719.8,4703.02,4752.15,4689.68,189542111,167736016215.0,1.32,-0.89,-42.08,0.53
2024-02-02,4707.01,4679.05,4754.81,4578.48,229288053,199331425334.0,3.75,-0.51,-23.97,0.64
2024-02-05,4663.35,4671.08,4717.74,4573.98,273965478,233040007984.0,3.07,-0.17,-7.97,0.76
2024-02-06,4650.23,4787.78,4802.4,4643.49,266446621,233143869353.0,3.4,2.5,116.7,0.74
2024-02-07,4788.44,4848.09,4848.44,4754.37,307851467,266784703148.0,1.96,1.26,60.31,0.86
2024-02-08,4847.49,4869.04,4876.64,4832.55,282456361,248232748453.0,0.91,0.43,20.95,0.79
2024-02-19,4890.3,4932.22,4932.22,4847.8,245455620,225594849920.0,1.73,1.3,63.18,0.68
2024-02-20,4922.74,4957.32,4963.84,4902.74,183447762,178642632306.0,1.24,0.51,25.1,0.51
2024-02-21,4938.07,5016.75,5083.31,4927.65,239420477,234024892981.0,3.14,1.2,59.43,0.67
2024-02-22,5005.1,5062.8,5063.01,5000.87,180699309,179773673060.0,1.24,0.92,46.05,0.5
2024-02-23,5064.41,5075.06,5106.2,5054.33,188096576,184663106456.0,1.02,0.24,12.26,0.52
2024-02-26,5066.42,4987.95,5071.37,4977.44,203114774,193281961557.0,1.85,-1.72,-87.11,0.56
2024-02-27,4972.11,5021.29,5021.29,4967.15,178909656,177998001211.0,1.09,0.67,33.34,0.5
2024-02-28,5018.93,4976.91,5042.86,4976.91,254802177,249746260807.0,1.31,-0.88,-44.38,0.71
2024-02-29,4957.88,5032.82,5032.82,4957.84,201068867,205041581238.0,1.51,1.12,55.91,0.56
2024-03-01,5026.21,5036.02,5044.02,5014.64,190666931,201930080537.0,0.58,0.06,3.2,0.53
2024-03-04,5028.44,5033.9,5041.44,5003.42,203308428,223424406279.0,0.75,-0.04,-2.12,0.57
2024-03-05,5020.81,5074.17,5083.13,5015.37,202292920,222272724381.0,1.35,0.8,40.27,0.56
2024-03-06,5070.5,5056.94,5087.14,5053.64,178302551,193218210857.0,0.66,-0.34,-17.23,0.5
2024-03-07,5055.73,5067.17,5114.02,5055.45,191918703,200308982437.0,1.16,0.2,10.23,0.53
2024-03-08,5064.09,5085.33,5087.41,5046.57,162575828,173704296820.0,0.81,0.36,18.16,0.45
2024-03-11,5081.28,5090.28,5098.76,5050.52,185977525,207707023061.0,0.95,0.1,4.95,0.52
2024-03-12,5085.99,5046.26,5086.85,5033.68,217887020,248604088588.0,1.04,-0.86,-44.02,0.61
2024-03-13,5037.81,5005.98,5037.81,4988.01,179525776,203697487932.0,0.99,-0.8,-40.28,0.5
2024-03-14,5001.2,5011.88,5043.41,4993.84,179407211,201389869317.0,0.99,0.12,5.9,0.5
2024-03-15,5005.74,5033.83,5035.8,4986.92,184161942,190563987069.0,0.98,0.44,21.95,0.51
2024-03-18,5031.06,5057.4,5063.69,5024.45,204046316,226576678161.0,0.78,0.47,23.57,0.57
2024-03-19,5048.3,5014.8,5059.32,5013.23,193640564,204157215042.0,0.91,-0.84,-42.6,0.54
2024-03-20,5007.76,5036.2,5044.48,4995.41,163054249,171886813688.0,0.98,0.43,21.4,0.45
2024-03-21,5041.49,5042.22,5060.24,5028.95,162878281,176628730835.0,0.62,0.12,6.02,0.45
2024-03-22,5029.27,4997.75,5031.81,4963.46,182309882,193980833789.0,1.36,-0.88,-44.47,0.51
2024-03-25,4985.06,4996.1,5046.1,4981.44,181204616,190003860171.0,1.29,-0.03,-1.65,0.5
2024-03-26,5000.5,5022.88,5025.0,4985.5,163851002,172027649622.0,0.79,0.54,26.78,0.46
2024-03-27,5015.92,4995.25,5044.62,4995.25,163126340,168015255980.0,0.98,-0.55,-27.63,0.45
2024-03-28,4985.5,4993.92,5028.01,4962.73,175981276,179307318885.0,1.31,-0.03,-1.33,0.49
2024-03-29,4984.9,5036.98,5037.37,4984.36,167333040,166336603799.0,1.06,0.86,43.06,0.47
2024-04-01,5046.53,5082.82,5086.32,5046.53,190694170,198792129847.0,0.79,0.91,45.84,0.53
2024-04-02,5081.97,5088.31,5110.68,5074.25,185555601,186432474376.0,0.72,0.11,5.49,0.52
2024-04-03,5088.26,5091.7,5098.39,5063.45,183261984,186447564013.0,0.69,0.07,3.39,0.51
2024-04-08,5076.92,5081.8,5129.77,5057.91,217001352,217893426799.0,1.41,-0.19,-9.9,0.6
2024-04-09,5081.13,5057.9,5097.23,5042.16,173114811,168230451804.0,1.08,-0.47,-23.9,0.48
2024-04-10,5054.2,5042.87,5080.14,5022.21,177195268,176539288865.0,1.15,-0.3,-15.03,0.49
2024-04-11,5018.9,5057.87,5080.02,5010.03,179992498,179513950435.0,1.39,0.3,15.0,0.5
2024-04-12,5055.98,5019.94,5065.73,5012.15,171913537,177920597550.0,1.06,-0.75,-37.93,0.48
2024-04-15,5014.86,5123.07,5125.88,5000.41,252272590,239629574637.0,2.5,2.05,103.13,0.7
2024-04-16,5107.01,5084.66,5138.11,5063.1,250048078,233985024785.0,1.46,-0.75,-38.41,0.7
2024-04-17,5075.63,5171.11,5171.47,5055.19,229442026,218121484895.0,2.29,1.7,86.45,0.64
2024-04-18,5154.13,5189.18,5235.14,5150.36,237938223,237403234438.0,1.64,0.35,18.07,0.66
2024-04-19,5168.54,5189.48,5221.62,5168.12,213073948,213392067437.0,1.03,0.01,0.3,0.59
2024-04-22,5190.68,5137.3,5222.11,5134.99,209607266,211377684546.0,1.68,-1.01,-52.18,0.58
2024-04-23,5126.08,5076.35,5133.97,5068.95,192204416,189595778810.0,1.27,-1.19,-60.95,0.53
2024-04-24,5088.05,5099.76,5101.88,5061.37,168155592,169054658218.0,0.8,0.46,23.41,0.47
2024-04-25,5089.96,5126.53,5131.18,5079.5,155311244,156538460794.0,1.01,0.52,26.77,0.43
2024-04-26,5123.31,5156.63,5166.53,5103.34,254377880,264305705252.0,1.23,0.59,30.1,0.71
2024-04-29,5145.94,5183.59,5195.82,5126.26,291106108,301907571389.0,1.35,0.52,26.96,0.81
2024-04-30,5180.09,5170.86,5205.78,5167.38,245306891,247559510756.0,0.74,-0.25,-12.73,0.68
2024-05-06,5221.8,5216.46,5229.93,5200.35,258597248,280169954655.0,0.57,0.88,45.6,0.72
2024-05-07,5214.13,5218.68,5224.05,5192.78,205618310,213951309070.0,0.6,0.04,2.22,0.57
2024-05-08,5208.15,5196.83,5221.39,5193.8,172443098,175425240281.0,0.53,-0.42,-21.85,0.48
2024-05-09,5195.26,5238.52,5249.86,5195.26,192243625,198252528280.0,1.05,0.8,41.69,0.53
2024-05-10,5247.43,5279.99,5287.21,5232.62,209085537,206544237628.0,1.04,0.79,41.47,0.58
2024-05-13,5260.34,5299.36,5311.37,5238.92,215681380,225029337699.0,1.37,0.37,19.37,0.6
2024-05-14,5298.51,5281.67,5304.31,5268.07,179431848,189343023660.0,0.68,-0.33,-17.69,0.5
2024-05-15,5275.1,5251.19,5283.4,5247.71,167006382,170845017283.0,0.68,-0.58,-30.48,0.46
2024-05-16,5261.59,5282.4,5308.83,5258.13,205042870,209237421396.0,0.97,0.59,31.21,0.57
2024-05-17,5289.22,5358.53,5358.53,5271.01,212777148,210148280572.0,1.66,1.44,76.13,0.59
2024-05-20,5367.55,5378.63,5392.27,5352.59,239901043,244977480096.0,0.74,0.38,20.1,0.67
2024-05-21,5367.75,5373.81,5387.59,5355.31,181932209,178244544186.0,0.6,-0.09,-4.82,0.51
2024-05-22,5370.84,5383.29,5413.38,5367.99,199354353,195556541894.0,0.84,0.18,9.48,0.55
2024-05-23,5361.53,5316.9,5362.72,5304.91,191834528,184637807868.0,1.07,-1.23,-66.39,0.53
2024-05-24,5303.01,5278.36,5341.5,5275.7,165418338,163921635635.0,1.24,-0.72,-38.54,0.46
2024-05-27,5288.37,5345.5,5349.17,5288.37,175378313,180044840836.0,1.15,1.27,67.14,0.49
2024-05-28,5347.69,5316.69,5363.71,5309.16,168137970,165111634563.0,1.02,-0.54,-28.81,0.47
2024-05-29,5311.94,5314.66,5353.86,5299.14,153290156,151476089265.0,1.03,-0.04,-2.03,0.43
2024-05-30,5303.48,5268.77,5332.94,5256.5,160754607,166868957570.0,1.44,-0.86,-45.89,0.45
2024-05-31,5277.27,5255.8,5295.87,5255.8,146250564,150087424549.0,0.76,-0.25,-12.97,0.41
2024-06-03,5250.69,5238.15,5262.47,5210.52,197830655,187012787481.0,0.99,-0.34,-17.65,0.55
2024-06-04,5227.38,5272.03,5281.14,5217.4,170255132,169567767898.0,1.22,0.65,33.88,0.47
2024-06-05,5266.73,5218.41,5268.12,5215.53,154569439,153228344113.0,1.0,-1.02,-53.62,0.43
2024-06-06,5225.47,5215.17,5254.16,5202.95,191200711,189769955693.0,0.98,-0.06,-3.24,0.53
2024-06-07,5224.22,5232.64,5243.2,5198.49,169502738,169957993475.0,0.86,0.33,17.47,0.47
2024-06-11,5217.46,5149.17,5225.78,5136.08,178383135,182245672495.0,1.71,-1.6,-83.47,0.5
2024-06-12,5142.15,5158.74,5167.93,5113.68,151919799,162118131448.0,1.05,0.19,9.57,0.42
2024-06-13,5156.63,5116.38,5159.07,5105.11,154080504,162596331199.0,1.05,-0.82,-42.36,0.43
2024-06-14,5102.36,5141.32,5152.93,5096.98,205301714,215810618782.0,1.09,0.49,24.94,0.57
2024-06-17,5115.62,5099.24,5131.46,5092.64,166054504,178378178608.0,0.76,-0.82,-42.08,0.46
2024-06-18,5099.26,5127.62,5134.36,5085.12,146392393,160403201125.0,0.97,0.56,28.38,0.41
2024-06-19,5126.19,5123.85,5146.98,5119.1,132940431,147610436527.0,0.54,-0.07,-3.77,0.37
2024-06-20,5120.62,5088.2,5132.4,5082.87,145870815,150199348544.0,0.97,-0.7,-35.65,0.41
2024-06-21,5080.23,5084.37,5101.86,5061.64,133383196,143013682444.0,0.79,-0.08,-3.83,0.37
2024-06-24,5065.8,5045.06,5079.65,5025.75,155869004,161469331713.0,1.06,-0.77,-39.31,0.43
2024-06-25,5043.09,5042.87,5073.92,5021.29,146405765,150667565044.0,1.04,-0.04,-2.19,0.41
2024-06-26,5030.02,5059.75,5068.13,5009.95,142009462,133234858221.0,1.15,0.33,16.88,0.39
2024-06-27,5039.13,5026.86,5053.22,5015.45,150479727,140073291841.0,0.75,-0.65,-32.89,0.42
2024-06-28,5018.38,5060.13,5089.91,5017.95,174377761,167849853233.0,1.43,0.66,33.27,0.48
2024-07-01,5058.76,5124.62,5127.84,5058.76,165384674,156107624564.0,1.37,1.27,64.49,0.46
2024-07-02,5119.92,5139.22,5152.01,5119.92,157506655,155731159226.0,0.63,0.28,14.6,0.44
2024-07-03,5138.25,5124.09,5149.57,5116.49,132571667,136634319363.0,0.64,-0.29,-15.13,0.37
2024-07-04,5127.22,5090.34,5143.3,5088.2,145328886,136979999139.0,1.08,-0.66,-33.75,0.4
2024-07-05,5087.48,5050.39,5095.75,5020.6,150100325,151580800881.0,1.48,-0.78,-39.95,0.42
2024-07-08,5033.91,5009.38,5048.38,5001.45,151764472,151597869973.0,0.93,-0.81,-41.01,0.42
2024-07-09,4999.05,5053.04,5060.65,4970.22,170247581,171646368567.0,1.81,0.87,43.66,0.47
2024-07-10,5026.53,5014.58,5043.88,5009.54,165448021,166210599406.0,0.68,-0.76,-38.46,0.46
2024-07-11,5034.34,5045.71,5049.01,5020.39,174934797,179649362135.0,0.57,0.62,31.13,0.49
2024-07-12,5039.03,5064.14,5079.46,5036.74,165582330,162785268326.0,0.85,0.37,18.43,0.46
2024-07-15,5052.18,5078.88,5084.65,5043.86,147154011,141306490671.0,0.81,0.29,14.74,0.41
2024-07-16,5063.27,5070.42,5073.18,5046.99,143455939,146479873702.0,0.52,-0.17,-8.46,0.4
2024-07-17,5066.43,5073.28,5085.61,5056.59,153469131,168417878528.0,0.57,0.06,2.86,0.43
2024-07-18,5058.63,5091.87,5095.26,5029.22,143968639,157761977973.0,1.3,0.37,18.59,0.4
2024-07-19,5071.04,5087.6,5097.09,5041.3,151055915,169827077673.0,1.1,-0.08,-4.27,0.42
2024-07-22,5081.47,5046.6,5082.25,5014.83,153609935,170512877351.0,1.33,-0.81,-41.0,0.43
2024-07-23,5038.19,4994.12,5049.58,4994.12,158619139,163164564921.0,1.1,-1.04,-52.48,0.44
2024-07-24,4984.91,4983.96,5004.19,4962.39,167838141,150123026329.0,0.84,-0.2,-10.16,0.47
2024-07-25,4975.08,4958.93,4986.66,4929.93,151819439,153470241902.0,1.14,-0.5,-25.03,0.42
2024-07-26,4947.8,4941.91,4968.73,4915.19,143826904,147152661317.0,1.08,-0.34,-17.02,0.4
2024-07-29,4940.32,4959.23,4971.96,4922.96,133459835,136949952884.0,0.99,0.35,17.32,0.37
2024-07-30,4948.95,4938.49,4948.95,4918.36,128528537,135490076254.0,0.62,-0.42,-20.74,0.36
2024-07-31,4940.03,5009.04,5014.33,4934.34,207071839,211472820173.0,1.62,1.43,70.55,0.58
2024-08-01,5007.02,5000.62,5032.64,4994.66,168160790,167627188738.0,0.76,-0.17,-8.42,0.47
2024-08-02,4973.98,4959.08,4992.92,4955.58,144023922,144562039547.0,0.75,-0.83,-41.54,0.4
2024-08-05,4939.19,4903.22,4981.55,4903.08,171025046,174695951701.0,1.58,-1.13,-55.86,0.48
2024-08-06,4929.29,4889.98,4946.83,4856.49,145604532,147533012936.0,1.84,-0.27,-13.24,0.4
2024-08-07,4886.1,4891.21,4920.33,4876.0,123523850,125344001564.0,0.91,0.03,1.23,0.34
2024-08-08,4887.9,4902.39,4922.41,4874.05,128242161,124473980295.0,0.99,0.23,11.18,0.36
2024-08-09,4913.88,4898.82,4936.05,4898.82,139329954,122913946074.0,0.76,-0.07,-3.57,0.39
2024-08-12,4894.34,4884.48,4902.31,4876.05,118802642,103363619835.0,0.54,-0.29,-14.34,0.33
2024-08-13,4887.16,4899.59,4900.1,4867.13,112775791,103774924693.0,0.67,0.31,15.11,0.31
2024-08-14,4896.92,4871.14,4901.63,4869.34,103892060,100547748822.0,0.66,-0.58,-28.45,0.29
2024-08-15,4863.65,4930.1,4940.28,4853.25,132404334,125900840366.0,1.79,1.21,58.96,0.37
2024-08-16,4929.12,4938.91,4954.59,4922.23,125354196,114210279593.0,0.66,0.18,8.81,0.35
2024-08-19,4938.9,4979.94,4986.79,4938.52,134741090,119920172610.0,0.98,0.83,41.03,0.37
2024-08-20,4985.84,4941.67,4986.33,4922.73,135187366,119286222425.0,1.28,-0.77,-38.27,0.38
2024-08-21,4932.01,4917.53,4934.05,4897.87,119565543,105625667750.0,0.73,-0.49,-24.14,0.33
2024-08-22,4918.1,4912.39,4929.57,4906.8,125797728,116289310070.0,0.46,-0.1,-5.14,0.35
2024-08-23,4909.96,4937.4,4950.7,4906.41,113849085,109042909131.0,0.9,0.51,25.01,0.32
2024-08-26,4933.39,4934.71,4942.92,4914.5,122070059,115528803334.0,0.58,-0.05,-2.69,0.34
2024-08-27,4929.0,4917.53,4936.33,4904.54,120920595,112160496583.0,0.64,-0.35,-17.18,0.34
2024-08-28,4915.35,4890.75,4925.14,4876.55,119054476,114849744353.0,0.99,-0.54,-26.78,0.33
2024-08-29,4882.24,4825.69,4882.24,4825.69,157293874,142702377681.0,1.16,-1.33,-65.06,0.44
2024-08-30,4821.12,4847.56,4893.53,4812.99,232851116,221160784223.0,1.67,0.45,21.87,0.65
2024-09-02,4830.22,4801.55,4844.8,4799.93,198182189,177408709549.0,0.93,-0.95,-46.01,0.55
2024-09-03,4798.87,4777.84,4805.9,4760.41,158250180,139074251592.0,0.95,-0.49,-23.71,0.44
2024-09-04,4756.42,4741.92,4774.31,4739.38,135725822,121129566232.0,0.73,-0.75,-35.92,0.38
2024-09-05,4746.37,4755.66,4763.37,4732.83,121715111,111495978450.0,0.64,0.29,13.74,0.34
2024-09-06,4759.31,4732.05,4787.81,4730.24,115878650,107554678001.0,1.21,-0.5,-23.61,0.32
2024-09-09,4714.43,4664.04,4714.43,4650.73,136209941,128287534369.0,1.35,-1.44,-68.01,0.38
2024-09-10,4666.86,4664.6,4676.49,4627.46,128368513,114556878750.0,1.05,0.01,0.56,0.36
2024-09-11,4648.95,4613.04,4648.95,4595.86,123404447,115167495642.0,1.14,-1.11,-51.56,0.34
2024-09-12,4613.03,4617.88,4639.71,4608.69,114111726,110055516698.0,0.67,0.1,4.84,0.32
2024-09-13,4622.01,4606.0,4652.17,4605.62,112016164,112095641983.0,1.01,-0.26,-11.88,0.31
2024-09-18,4609.8,4646.42,4654.66,4592.61,113688828,107198592829.0,1.35,0.88,40.42,0.32
2024-09-19,4657.48,4685.4,4700.3,4619.16,159829347,153241750250.0,1.75,0.84,38.98,0.44
2024-09-20,4678.22,4697.72,4707.12,4662.53,144786429,139587620057.0,0.95,0.26,12.32,0.4
2024-09-23,4693.53,4730.34,4747.08,4690.4,121264065,119365880934.0,1.21,0.69,32.62,0.34
2024-09-24,4771.63,4932.27,4932.27,4766.54,251041668,248992608037.0,3.5,4.27,201.93,0.7
2024-09-25,5005.84,5021.03,5109.98,5005.84,302593176,292394757975.0,2.11,1.8,88.76,0.84
2024-09-26,5018.34,5231.15,5231.15,5012.62,314439338,303491316927.0,4.35,4.18,210.12,0.87
2024-09-27,5326.88,5345.34,5362.8,5247.94,269732427,280708757095.0,2.2,2.18,114.19,0.75
2024-09-30,5527.54,5724.42,5764.71,5460.05,623640863,670516990131.0,5.7,7.09,379.08,1.73
2024-10-08,6253.36,5926.5,6253.36,5753.85,754570808,855675761971.0,8.73,3.53,202.08,2.1
2024-10-09,5832.84,5505.5,5832.84,5505.5,564444252,695986213181.0,5.52,-7.1,-421.0,1.57
2024-10-10,5535.74,5667.1,5777.53,5506.48,474129409,530699992184.0,4.92,2.94,161.6,1.32
2024-10-11,5649.3,5558.5,5690.65,5509.66,325698476,357542992347.0,3.19,-1.92,-108.6,0.91
2024-10-14,5620.69,5690.66,5723.76,5586.82,363985052,402554856100.0,2.46,2.38,132.16,1.01
2024-10-15,5656.22,5551.14,5703.5,5551.14,298763235,323007160469.0,2.68,-2.45,-139.52,0.83
2024-10-16,5511.15,5605.98,5652.71,5510.87,279690755,292018328605.0,2.56,0.99,54.84,0.78
2024-10-17,5624.7,5510.29,5660.92,5510.29,272208250,285151936377.0,2.69,-1.71,-95.69,0.76
2024-10-18,5498.84,5607.86,5689.96,5440.13,356599882,421659495161.0,4.53,1.77,97.57,0.99
2024-10-21,5623.62,5604.7,5624.27,5555.73,324603466,403670803692.0,1.22,-0.06,-3.16,0.9
2024-10-22,5594.91,5635.47,5642.51,5590.8,254224985,306120398050.0,0.92,0.55,30.77,0.71
2024-10-23,5638.32,5674.87,5708.2,5630.74,309268833,353648766242.0,1.37,0.7,39.4,0.86
2024-10-24,5648.68,5629.03,5655.16,5603.66,232964083,262367632868.0,0.91,-0.81,-45.84,0.65
2024-10-25,5623.56,5643.42,5672.6,5623.56,272399262,306655880729.0,0.87,0.26,14.39,0.76
2024-10-28,5635.97,5672.77,5672.77,5602.12,316401737,326137649942.0,1.25,0.52,29.35,0.88
2024-10-29,5684.42,5622.89,5717.47,5617.44,317611661,353954589799.0,1.76,-0.88,-49.88,0.88
2024-10-30,5604.61,5584.93,5645.77,5558.2,305235073,331718129902.0,1.56,-0.68,-37.96,0.85
2024-10-31,5585.83,5600.11,5639.32,5549.99,367174133,394226528617.0,1.6,0.27,15.18,1.02
